Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-17,1407.4246826171875,611.8949584960938,1370.2232666015625,1015.609130859375,3034.0048828125,1419.5684360395599,616.2932437910958,1376.9584416352943,1024.478811167181,3050.739850034334,1401.5688362588385,605.805020472232,1351.7128610376808,999.2220767069317,2981.19385667056,1407.3287081886692,611.943279631171,1351.7128610376808,1008.4354866801418,2986.2234782078876,4641901,9720060,7677951,15745975,2273413
2021-06-18,1420.5762939453125,609.381591796875,1377.5540771484375,1020.1929321289062,3015.303955078125,1430.3680282040323,615.374827786502,1389.0084943672612,1024.478822809841,3070.8126440452247,1396.7687792193738,600.0049917806173,1362.984036074185,1001.26185387972,2994.911080776686,1410.6884680844464,611.5081934705324,1382.7772466564038,1020.1241861950441,3064.319770413072,5969030,13820690,13533974,29369026,3380431
2021-06-21,1429.1199951171875,610.2033081054688,1374.8050537109375,1025.5101318359375,2993.173583984375,1432.0960223172121,611.9916031113355,1379.8449974217413,1030.2084981144237,3004.970243352947,1400.6086795627543,595.7034275168239,1360.0516744516744,1008.5043034903338,2973.6036499037477,1402.8646056781927,602.0833513757616,1368.1156291327793,1010.0398718348159,2985.7662338853843,3630236,13407446,5454052,12186448,1130569
2021-06-22,1424.416259765625,609.8165893554688,1385.3887939453125,1020.2387084960938,3018.87060546875,1447.647694460601,622.6248165436448,1394.185763759564,1036.3966694851442,3042.5099187842757,1420.7682942982026,608.5599449030764,1376.4543487562441,1017.305063827188,3004.0561267561106,1437.0879301110874,613.8282463767359,1383.418611865046,1033.1879198503868,3021.4311850234976,7183412,15270093,6427862,12871913,1708688
2021-06-23,1426.0482177734375,603.8716430664062,1377.41650390625,1010.8878173828125,2982.47412109375,1437.8560014892732,613.8282149097931,1397.4388014102872,1031.6294468228025,3044.292833266485,1419.4243419617464,602.6633198087097,1373.2929140004492,1009.2146966181219,2977.9017377454975,1430.3681214960766,612.6198916520966,1397.4388014102872,1031.3544630991662,3044.292833266485,3922434,10950633,5529809,16653951,1467104
2021-06-24,1445.9677734375,612.9098510742188,1428.778076171875,987.120849609375,3085.07861328125,1452.8795725179016,615.0848328445319,1437.5292952709651,1015.1278456666324,3093.674604758658,1428.4481639004148,603.6299524542785,1384.793116061592,980.9327456903711,2998.1117918123737,1430.3681211099586,606.0949199939355,1390.1080101520665,1011.575426865448,3003.141413546389,7392512,12815724,10785137,91461975,4155204
2021-06-25,1454.4635009765625,627.3614501953125,1442.5234375,964.6372680664062,3091.662841796875,1461.0873765146898,628.3281088242729,1446.0056250671728,987.1208249047892,3108.90059346686,1446.6876980339275,614.8915302816589,1413.933256957318,953.934120686287,3063.4969150599627,1450.6235867150258,614.8915302816589,1440.507504819769,987.1208249047892,3086.587451509295,5191588,14785922,9780240,55355022,2722861
2021-06-28,1447.983642578125,628.6180419921875,1440.32421875,956.18017578125,3051.38037109375,1462.0473519680445,631.228031871934,1447.9757467362497,974.7445475203094,3101.4479743955803,1444.76773782791,624.6064444179033,1430.060994267647,953.8882810293916,3047.9510831963644,1459.167416278022,629.2947147758485,1441.3321850480293,972.6818664926423,3101.4479743955803,4678393,12093491,5019178,20277042,1355238
2021-06-29,1448.176513671875,618.7581787109375,1432.3062744140625,957.0053100585938,3055.1298828125,1454.1058394906404,627.1197996395292,1442.0195984063153,966.722978383287,3078.403272539223,1438.6315701778756,615.2299100359913,1428.7782242186845,955.309334506487,3042.0070515302336,1452.9489265728462,624.7514741452899,1430.4277051375507,957.7845518996997,3056.181441819943,5485846,12225470,5913567,27144063,1497322
2021-06-30,1444.1754150390625,609.8649291992188,1448.5714111328125,967.4793090820312,3059.61083984375,1454.8772720304964,619.4348138584544,1457.9181704990474,972.9798326167755,3092.76062477817,1440.5116611141816,608.8015693480871,1440.5533193717397,958.4950519364287,3052.980882856866,1444.2718048387567,617.0181673788254,1440.5533193717397,960.8786080933168,3059.8394590501944,4839511,14276494,6058722,19762858,1693146
2021-07-01,1433.4254150390625,609.8165893554688,1429.877685546875,961.6578369140625,3055.723876953125,1448.128450236201,616.148250750508,1444.951652312437,973.2089718259205,3074.470649204371,1429.8099145807498,609.0432742309321,1428.640630986401,960.3055911344238,3047.3565044965676,1448.128450236201,612.8132665882713,1444.951652312437,970.8483311615644,3070.81274242364,8455721,10517081,4814317,12534407,990310
2021-07-02,1427.302978515625,618.9032592773438,1436.6588134765625,975.9133911132812,3041.04638671875,1435.835534787771,619.9665602929817,1438.1707070023317,977.6781730742407,3054.077679219625,1424.0249017166611,611.1699893449443,1413.5666421561796,959.3658701052952,3013.3834675502253,1431.7379682120797,611.1699893449443,1428.548996917057,961.2223133051325,3046.121776871272,7413518,10999396,5166064,14086620,1682274
2021-07-05,1441.8133544921875,626.249755859375,1446.8763427734375,985.608154296875,3036.9775390625,1450.5388094958616,626.8781075549061,1452.4203263022007,987.1437225552451,3085.4448108391675,1431.3043937947305,619.8215115135336,1430.4737042858117,977.0364340484646,3019.602479368978,1436.5106203930002,621.3198205565396,1437.8961454110906,979.3054134710574,3056.181552407972,3686941,7358568,4058338,11702287,1972858
2021-07-06,1479.655517578125,628.6180419921875,1431.5272216796875,973.96533203125,2983.297119140625,1484.7654717981538,633.1613489680196,1454.0237421568922,985.0122698833286,3043.3781883632864,1442.3436011753495,623.6881069972316,1426.8538417607501,971.8568203263075,2977.6274087543866,1443.3077345985948,623.6881069972316,1442.0652856688503,983.2017178411271,3029.6610390767933,8834516,9209891,4089574,10070124,2159420
2021-07-07,1484.2833251953125,632.1947631835938,1433.7265625,967.2041625976562,2994.865234375,1489.9234818793052,632.9197571780703,1439.1789325557709,975.3175157951662,3001.952428351232,1472.9065043365424,624.3648516433115,1415.4453562095655,961.6807243343485,2964.36757231769,1478.9805916528803,629.1981449398221,1435.0553420969165,975.3175157951662,2994.9110028592845,4814595,7741559,4797120,10454892,2640710
2021-07-08,1465.91650390625,620.4982299804688,1430.1986083984375,959.2055053710938,2979.822509765625,1482.5478041821277,632.1947764025297,1444.172998132909,970.3670803736079,3015.944341631742,1459.1675704609663,616.8248797981826,1419.4314556522056,953.8883045657835,2955.4973387488817,1470.303357722508,628.8114710242286,1436.842170731219,970.3670803736079,3015.944341631742,4210461,10782941,3326813,11185460,2485811
2021-07-09,1448.12841796875,617.2598876953125,1432.168701171875,949.3961791992188,2933.778076171875,1461.626286045689,619.7732356608916,1438.5831747476634,958.7929721924675,3001.3122637947085,1443.789817515448,612.6682589699145,1421.2640737211264,947.0584537619383,2927.239657649867,1458.3000727749854,618.1782252404248,1425.8458405609751,957.0969360802638,2972.0490119844007,5347921,7069698,3436594,9037675,6365067
2021-07-12,1433.666259765625,624.7030639648438,1418.3775634765625,955.309326171875,2920.015380859375,1448.1282596960114,628.5696980164637,1446.0056403843316,963.2851276290605,2959.2463385024075,1430.7738597795478,620.9814522902209,1405.4570031302082,950.9088589034208,2915.6716169199785,1448.1282596960114,624.4613993366174,1439.178852415308,953.3153303406908,2958.331861883587,7229489,6992783,4588982,8585292,1892226
2021-07-13,1447.983642578125,642.7796630859375,1415.7200927734375,962.4600219726562,2914.9404296875,1452.0812092998317,644.1329497578773,1426.2124059648108,963.9955902768539,2939.128295243526,1430.870275681585,631.2280807424562,1407.7937256187693,957.1198452514376,2903.4637017418154,1442.4398758369923,633.3064203817182,1426.2124059648108,962.5975138366089,2939.128295243526,9089071,19825411,4456160,6717133,1809339
2021-07-14,1445.380615234375,642.1996459960938,1444.9976806640625,956.18017578125,2939.631103515625,1453.2864620653677,645.7279736437627,1450.404188027996,965.7373756840498,2946.443910238762,1437.6192942602386,636.2547307406379,1409.443124447269,954.0028575802304,2912.6082725358337,1443.7897715803642,639.928021784687,1424.01316569599,962.757900382131,2914.4372259251813,4894247,11648541,5657716,8532544,2044279
2021-07-15,1466.1575927734375,645.1962890625,1448.5714111328125,954.5071411132812,2935.415283203125,1471.9906468346085,647.2745696353084,1463.2788151902566,960.3056240781227,2961.901470302616,1445.862655616697,639.0579716029,1425.8458034547566,952.7423590707142,2927.212899820821,1451.0207456925402,642.9246059710921,1427.5868971804973,960.3056240781227,2958.0064625304685,5219401,8244429,10021355,9448356,2232968
2021-07-16,1467.7484130859375,638.2847290039062,1425.341796875,968.2814331054688,2927.94580078125,1475.0758031635432,645.4863481324102,1442.93584859909,969.3586345883135,2950.903477053534,1464.3258102357977,635.7714399792709,1419.9811520615472,956.9136201919634,2925.3796335460584,1473.1475364224857,645.1963623219007,1442.1111081986646,956.9823661248548,2944.625552187809,2585314,9212875,6265593,8828185,1256526
2021-07-19,1418.240234375,634.0313720703125,1412.741943359375,962.1162109375,2918.59814453125,1435.4499920626872,634.9980306287364,1423.0051682014773,973.5986000053203,2932.5284805002307,1413.4195673648878,624.0264205905312,1408.9391663680385,959.0450743953488,2910.7163922569875,1433.6663688073588,624.1231218464673,1415.4910034646546,962.5974930734681,2914.38228191978,12555800,9121737,5669162,8354449,1597058
2021-07-20,1391.3890380859375,620.4982299804688,1420.3935546875,959.7555541992188,2938.02734375,1401.8498611731998,629.5364650338646,1427.4035683262637,966.2645937934277,2946.4588453073147,1384.6401047790514,617.7915384776971,1409.351452077924,955.2634863507388,2892.524353616348,1390.2802612185378,627.0231760671921,1409.6264028266967,962.3683240368905,2918.5981730966705,12087125,13169127,5069939,6741464,1811945
2021-07-22,1396.739990234375,634.0797729492188,1457.18505859375,972.0859985351562,2947.696044921875,1415.8298783678456,638.2847146071745,1459.613417353436,973.5528209534349,2955.5775731837975,1393.1727437804134,626.6848104471161,1430.7941491177737,961.749556295587,2923.5469080784596,1403.8746008343621,630.7447887031692,1430.7941491177737,971.3067567032602,2923.5469080784596,6603557,13123569,7854575,7972397,2859334
2021-07-23,1391.00341796875,654.089599609375,1457.4141845703125,965.2102661132812,2944.488525390625,1405.1761314146358,655.2495427901089,1464.7908740033554,978.388691291219,2970.791239285215,1383.8206714473301,629.0531169556767,1452.465965819212,963.537145352944,2938.806217347011,1399.4395849465539,634.0797537394502,1455.6732026406144,978.388691291219,2960.2059380080327,6563342,19298083,4179719,9937030,1776193
2021-07-26,1383.0975341796875,654.1861572265625,1469.7393798828125,951.9860229492188,2930.466064453125,1392.20854719357,664.8194010085974,1476.841119405669,972.2234551559545,2954.9358302541045,1376.878803502542,641.4745740143408,1460.759070968152,949.3503378786515,2924.3257447574665,1378.7106803925242,657.327797434891,1460.759070968152,966.2645650758799,2932.7113768514023,6583583,31054759,4586710,12389668,1259611
2021-07-27,1388.1109619140625,654.8629150390625,1468.5020751953125,941.9703979492188,2917.085693359375,1397.896938752302,662.7411476460479,1474.687460178962,955.125908026662,2941.8763157856383,1384.5918517210332,650.8512580366183,1464.2410098346686,936.0115078532206,2897.1065508888355,1384.5918517210332,657.4729051972695,1470.7470961122294,951.9631101825355,2932.7115920604497,11200715,12598869,5892859,10824523,1121367
2021-07-28,1366.4661865234375,662.2095336914062,1471.2967529296875,933.8800048828125,2930.695556640625,1387.0985451914673,664.0945299651395,1473.1294594260771,943.3455435715282,2936.790008749369,1353.6431664312768,647.7096531244819,1452.8780750128772,924.2081677794938,2870.7581259761773,1383.5795527657133,655.2979593546047,1470.83857630559,943.3455435715282,2921.714082152884,10335171,18367497,4686788,12897848,1660654
2021-07-29,1367.382080078125,666.523681640625,1481.743408203125,941.168212890625,2928.862548828125,1378.6623928369552,671.3711265980114,1484.4924683296615,950.8629651756864,2956.0358660645597,1362.609667224479,662.2579064089601,1466.2570137850614,936.6531693645694,2923.821950614084,1377.0234132709902,671.3711265980114,1466.2570137850614,941.5120031620643,2932.9408062698562,6851115,11043138,4660873,13765738,1731997
2021-07-30,1375.2880859375,661.67626953125,1475.7869873046875,932.9404296875,2902.8798828125,1380.3980401999816,666.6691617543881,1487.6079672278083,947.9064927305135,2954.248195392664,1357.4516174592743,657.3135688530219,1471.800872827929,931.0151797406852,2898.2060087485006,1368.1053389514746,666.0389702094781,1475.3288106554155,943.3456181635172,2950.124070410729,5827744,14536250,6234257,11350608,2999943
2021-08-02,1371.62451171875,660.6098022460938,1495.0760498046875,949.9921264648438,2950.490966796875,1383.5315365963384,667.0568683383801,1498.0083351863411,953.1549244291817,2955.5315646752465,1365.454033940463,657.0226812528169,1483.7589987391254,935.6219225114104,2902.467905600371,1383.5315365963384,663.1789124911426,1491.3189123438278,941.64961939085,2914.382046040158,6629393,9348206,5553389,10925104,2608669
2021-08-03,1383.2420654296875,669.3352661132812,1516.7479248046875,956.9823608398438,3010.51953125,1388.2556294477483,670.7894996933308,1519.9094107791204,958.472098534325,3015.193629110476,1359.4280188430896,656.0047916294942,1498.7874226459328,946.1875520050795,2950.078232583257,1359.4280188430896,662.1610234492041,1509.233872550979,958.0137316950651,2959.2888232211935,6016560,10162609,5513668,11817299,3804735
2021-08-04,1412.7447509765625,692.8453979492188,1511.2957763671875,964.3164672851562,3000.484619140625,1421.6147313861732,695.5114929317558,1539.3820291745385,969.0148334503069,3029.1243802080116,1388.3521283120308,672.0498452508458,1501.949016855163,956.6385651254377,2988.7995966251315,1389.3162617344697,672.8254246839093,1529.4853681598322,960.0305767127345,3024.358768716025,11026974,28730606,6740391,13169800,2929598
2021-08-05,1431.5933837890625,681.017578125,1515.236083984375,978.2969970703125,3009.649169921875,1452.9972148128713,694.6388871052515,1526.644638126923,987.7166442031296,3038.105679634592,1405.127970360691,677.721291767547,1509.279787377037,964.5455683548445,2989.990883803275,1414.4800167957212,693.6693980792846,1511.5248082775267,969.1522730286341,3001.4467875726364,9411204,17774554,5420536,21252078,2534521
2021-08-06,1439.11376953125,676.3640747070312,1512.166259765625,957.5783081054688,3033.34033203125,1446.2001266132413,684.4592847885506,1521.742219428994,984.118482405404,3046.3541950946014,1421.132657751945,674.4735591821678,1506.484913715623,952.8569658425478,2992.2823246040534,1430.3401789682098,683.5382583356256,1518.397507315564,976.3260034205665,2999.2017358317094,6669635,14701949,3754855,16620987,2292362
2021-08-09,1449.960205078125,681.4053344726562,1524.170654296875,952.1234741210938,3045.162841796875,1453.2864181424743,684.7500834283734,1527.9734314175744,957.9220174020351,3058.2684420518513,1423.0608603980422,673.1646777973976,1508.6842594717423,947.2417250904157,3033.523686901896,1438.486994386097,676.1216666486157,1522.062996733979,953.8882560704036,3046.262563942799,5499024,8602980,5018477,7494143,1510489
2021-08-10,1453.57568359375,679.5148315429688,1536.9537353515625,957.1198120117188,3055.427001953125,1465.2416737101448,686.6890142989835,1539.4737071936952,968.5564309312293,3070.0905591873666,1435.594572893177,676.0246358047448,1522.1088550617274,950.5650028081965,3038.6557373649625,1435.594572893177,682.6171488575103,1528.4774664280258,954.3466351607118,3038.6557373649625,7419173,10843554,6846517,11919198,2040777
2021-08-11,1441.3311767578125,672.3890991210938,1537.2286376953125,970.5274658203125,3064.86669921875,1464.3739885163318,685.5741853190923,1543.1390721768762,971.7650744397419,3079.3470066783507,1437.5711506579746,668.9474249288686,1528.4774182844592,954.9883999679868,3049.195156737209,1460.5657086697513,684.7016215304543,1534.7086659325532,961.1994189978675,3070.182283444189,6292893,9748084,4899639,9184963,1929707
2021-08-12,1447.5499267578125,679.9511108398438,1548.2705078125,967.4105224609375,3071.786376953125,1453.5275068289545,681.5023287991631,1554.5933679319637,974.6070818749535,3086.6790535028344,1435.8839360235772,672.1467359448374,1533.975418755147,964.8894139170732,3048.187212574355,1443.3077162111633,672.3406455863666,1538.694660605303,974.0111625495348,3048.187212574355,4298837,8840339,5659579,8137612,1310205
2021-08-13,1471.4603271484375,683.2957763671875,1568.9801025390625,983.5225219726562,3174.1103515625,1476.0882144796735,688.2402053440152,1578.418586435437,985.4706871043652,3189.3238825705694,1447.164212889608,679.6117303198639,1549.8284077268358,966.7000166394256,3077.056016014565,1447.3569924900496,685.4771264288419,1555.051576882982,970.5274797261686,3080.0345512497247,8329214,12787590,5612790,12780901,4363584
2021-08-16,1475.7025146484375,681.2114868164062,1561.8328857421875,996.2883911132812,3182.862548828125,1479.9447250207857,685.8165596833377,1576.0821151679986,1009.8106064759563,3202.4751910320733,1466.8806707621814,677.3335307179377,1548.728986300997,975.5008706248092,3149.4571769907257,1471.412168222759,680.969114560252,1564.856785095078,985.2185382876655,3170.99427684793,3126389,7920846,4564109,21935444,2083489
2021-08-17,1460.32470703125,679.8057861328125,1595.9666748046875,992.0484619140625,3256.2724609375,1469.3393309629832,681.4539294795286,1602.6102359278395,1001.6514930817065,3263.375122376392,1451.3100830995165,670.401729787828,1545.475632640638,984.5310272242286,3173.74407263016,1462.7831766351403,678.4484776889474,1561.3743393013788,994.157034326096,3191.2487858046275,4141333,8669653,9510390,12658169,4336019
2021-08-18,1458.7337646484375,667.2992553710938,1588.45263671875,995.8988037109375,3263.145751953125,1509.2061221935323,679.4663302769317,1608.6582724090874,1002.3848672668237,3294.7181804486872,1454.2505210137829,662.7426453149995,1582.542202478208,986.70830911607,3241.1962833726425,1500.8663451427549,679.4663302769317,1584.374909140024,996.5176383491639,3275.3348792618535,11492966,11069373,6686090,10075860,2631309
2021-08-20,1460.421142578125,659.9312133789062,1587.9945068359375,984.71435546875,3262.183349609375,1465.2900635747553,663.5183347268052,1599.0366095424972,995.6008253528368,3276.3886711205273,1432.750559655289,654.7444114167137,1572.553975127163,979.5575619070668,3207.653244453663,1432.750559655289,662.9850684067632,1572.553975127163,982.3078235161245,3213.152078587012,6575203,13121808,6206972,9426282,2836148
2021-08-23,1469.9178466796875,661.8702392578125,1593.309326171875,991.177490234375,3333.57666015625,1478.161234823265,668.8990354330263,1606.5048362774269,996.5176062075203,3366.203167505549,1454.5399650998336,653.2902249746614,1587.1239412967288,977.4031458192651,3264.3829930866423,1474.9795473347085,668.8990354330263,1590.5602662273657,996.5176062075203,3280.9712332343765,5421527,10917371,6189051,9854395,3744176
2021-08-24,1502.9393310546875,673.2616577148438,1576.9066162109375,1000.9639282226562,3311.398193359375,1508.3867083176096,675.9762151198963,1610.0328116861194,1004.7684760203806,3361.0253105025454,1472.6655186756395,659.6403489005421,1569.43831414908,988.083401833506,3294.168466644602,1475.1241059290144,662.4033689217198,1603.6183383327884,992.415123021858,3351.539731198006,9190657,9821388,7602939,11864472,2511141
2021-08-25,1501.5413818359375,669.9654541015625,1590.3770751953125,1009.6272583007812,3353.372802734375,1508.6759925397555,679.0786756287727,1600.7776631749502,1017.6031201827858,3388.8861113175826,1492.4785043306588,666.1844819833615,1574.295029423337,999.3137315963152,3305.76210217052,1496.4314277352403,678.5939310618555,1574.295029423337,1001.7431789073327,3308.465651235609,3863987,9535359,6153253,13380559,2123263
2021-08-26,1499.03466796875,677.4789428710938,1583.18359375,1022.39306640625,3365.14892578125,1514.6535820820761,680.1450377844318,1599.9529043295713,1029.0166819300077,3379.5833645985877,1488.0916596479221,668.9474509829953,1576.127717896256,1010.7272947964817,3343.199235057341,1494.4067805392858,670.9348917201731,1588.956664437272,1012.1024558301713,3354.2886394575285,5559501,10756731,5302248,18589616,1902533
2021-08-27,1492.912353515625,678.3999633789062,1565.86474609375,1020.9950561523438,3409.41455078125,1502.746585056981,679.078617549131,1583.1837359925323,1028.0312689396699,3417.9836568219393,1489.8271736352397,668.0264186995153,1562.5657843420329,1015.7924925661467,3346.132313503164,1496.33507424811,674.8613046738942,1580.7096265382909,1025.3955232469832,3359.787662128765,3191069,9135827,6698514,10480636,3944728
2021-08-30,1512.0020751953125,691.8759155273438,1556.013916015625,1040.6365966796875,3392.13916015625,1513.6893085009665,693.1847021349347,1574.8907734459594,1043.203596359389,3427.927450240388,1495.9492319202511,679.5149295801824,1549.0037902220092,1025.3038295110346,3379.5835336873665,1499.8057651903173,683.0050666490371,1560.595682957917,1031.3544412631513,3404.694786625133,4524583,10797869,6559667,14027062,2033114
2021-08-31,1524.6805419921875,697.111083984375,1563.7110595703125,1035.09033203125,3470.177490234375,1526.5605549956615,697.9351851740237,1571.5459251069335,1046.8247903428185,3486.3533652147007,1506.1691105863138,687.7070284401141,1544.8342037747543,1027.8020504319504,3394.1102675314014,1507.4225310500046,692.2151761556721,1557.9381008387018,1043.6849076475653,3399.563234529749,6031288,19760246,12255438,26485463,3207480
2021-09-01,1522.4630126953125,697.9351806640625,1537.41162109375,1039.1927490234375,3404.6494140625,1540.6851573057393,712.3805317962685,1566.505835946813,1051.0189894852997,3497.900489429365,1518.0280226394784,695.3175484323602,1533.1964186365497,1037.3134510209886,3397.3635025549675,1518.5100893345052,705.4001989027007,1566.505835946813,1041.89724071651,3478.9295537358125,6211279,13729351,7801974,11145486,2643336
2021-09-02,1532.0079345703125,703.0250244140625,1547.8123779296875,1051.70654296875,3516.275390625,1534.9003346985132,705.8365072198485,1552.5774823324666,1057.8488161527025,3536.804282359862,1514.894567145125,695.6084093421535,1523.574877242221,1033.646368385473,3411.1101854189747,1517.6423237285032,700.2619450543888,1537.045226367587,1033.646368385473,3422.1078539372515,4809262,8627956,6830050,9956770,3403717
2021-09-03,1519.5224609375,702.200927734375,1558.396240234375,1094.840087890625,3521.133056640625,1540.6851415560157,709.4720958232432,1563.2528455407714,1097.8195632935938,3534.742538410933,1512.0504272409673,699.0985508485411,1543.5054993175108,1055.4194483236831,3486.7653394204135,1529.2119307932496,702.6372096542906,1554.1810374851998,1058.8572299455507,3505.507156461537,5367667,8993813,5339139,30664428,1746812
2021-09-06,1509.5435791015625,699.1470336914062,1585.6578369140625,1111.8460693359375,3530.251708984375,1524.2466130794767,705.7880098401042,1587.1239798815373,1136.7819294497378,3553.71349208436,1505.928078943059,698.0320976440591,1557.2050210528557,1105.6120133737113,3495.425757545796,1523.2824797038759,703.2673620455552,1562.5199151519325,1106.070440850872,3528.1437777003052,3938448,5329995,4876026,33641710,1723693
2021-09-07,1512.96630859375,695.0267333984375,1563.8944091796875,1118.8592529296875,3497.167236328125,1525.2590092052333,700.4073858671007,1589.7813903576207,1126.697501998687,3546.7026184715496,1499.4201875097606,689.9369158142853,1561.4660505202928,1105.6120203273044,3490.15631137665,1506.4584082700235,698.9046896530295,1585.2912367371518,1113.862866252847,3541.2496519817173,3622748,6242711,3520341,17349882,1585039
2021-09-08,1519.85986328125,698.953125,1551.6156005859375,1114.4815673828125,3458.904541015625,1523.8127865475483,700.6981934118944,1558.5798649787992,1124.8638997922849,3496.342531540694,1509.4471758407979,693.1846534617841,1542.1771145688015,1103.159586059122,3442.2706549061195,1515.5693991828518,694.6388870005152,1558.5798649787992,1123.9471661870716,3491.760169114035,3362040,7118011,4584896,14301651,4147175
2021-09-09,1512.339599609375,698.2745361328125,1550.103271484375,1111.8460693359375,3474.713134765625,1522.8004232666487,701.813195077072,1553.1272822188057,1117.461169394724,3490.568150971648,1505.0122094438968,695.7053663050165,1541.4437772550627,1107.4914326605322,3450.518354527948,1517.5459434110785,698.8077433122835,1544.880102244399,1112.900294914862,3473.155176539767,4125474,6243422,3331674,8963249,1441148
2021-09-13,1499.7576904296875,685.816650390625,1550.378173828125,1087.0706787109375,3524.156982421875,1527.1872373571634,695.9962864954813,1559.175143154297,1115.2380843558342,3530.617933384261,1497.9258135131324,683.683762419785,1535.0750065709549,1085.4663643164727,3452.3512854849423,1505.9763035049807,695.9962864954813,1542.2226070694576,1115.2380843558342,3452.3512854849423,4479582,6967906,4662374,16311160,1691473
2021-09-14,1493.0086669921875,685.8650512695312,1545.1090087890625,1085.649658203125,3561.320068359375,1508.3865460318302,692.2151928144078,1554.0892032555844,1097.3612014720295,3571.034765458753,1491.1285364442217,684.9440248226599,1538.1904972140399,1084.5265654095783,3505.506987778707,1504.0479461870598,691.4880760152331,1554.0892032555844,1088.6520490966368,3528.3729297859604,4879253,5241865,4945167,8908356,1991188
2021-09-15,1491.3216552734375,692.554443359375,1568.29296875,1090.1646728515625,3624.236083984375,1499.0347228100118,694.1541238782595,1571.63768100432,1098.1633290848004,3647.5602625214715,1479.9448335801626,684.7500687453263,1548.8204591606204,1085.6725442883837,3543.082405755781,1479.9448335801626,685.5256481106078,1551.6153817513846,1085.6725442883837,3557.837701342126,7411499,5936741,4062344,9071075,2461369
2021-09-16,1503.999755859375,705.012451171875,1559.8623046875,1113.0377197265625,3577.2666015625,1508.1938300397994,707.1453389230452,1575.44030978645,1116.9568440002952,3649.163813334783,1481.1980965341015,691.1002477576606,1549.9656449396507,1084.9848939442843,3567.0021558972717,1482.5960427995376,698.0321181557346,1571.729034416125,1091.6543404252113,3601.736368784001,5130275,13557169,3246568,13448882,2946666
2021-09-17,1525.403564453125,698.177490234375,1549.828369140625,1095.77978515625,3508.119140625,1532.00785419428,711.9927077564944,1574.294957319058,1125.7120323701977,3615.483798134994,1503.2766340180306,692.2151095293491,1543.551259596168,1088.9270156765465,3487.1776557423705,1512.7251876845976,710.5384743331134,1555.0515381667296,1121.1969884449557,3592.5719869934537,10249051,17075003,7454864,34882133,6477148
2021-09-20,1503.9034423828125,688.3372192382812,1546.6671142578125,1097.5216064453125,3504.132568359375,1524.9697333812967,698.4199289357264,1564.8567074691002,1108.5226525499063,3547.6650116697115,1502.119819152655,684.9440075941488,1537.5951929300509,1086.3600319275276,3489.7898633784994,1507.904619483153,688.3372192382812,1544.055529354553,1087.3225961815488,3490.8437172435883,4390805,7943459,5660743,11779819,2002008
2021-09-21,1496.28662109375,690.1307373046875,1574.707275390625,1102.265869140625,3540.286865234375,1512.3877177461918,692.6999068846219,1582.3130524845885,1107.720561900596,3548.1686170450394,1474.1115552939993,673.2132011928625,1543.7346011286243,1092.7773541546824,3502.4365119427425,1505.9762077917665,689.4521423269666,1557.8006018380197,1102.4033610072993,3535.750371793132,7387498,10009615,4672222,9915736,1568129
2021-09-22,1478.6912841796875,681.89013671875,1573.2869873046875,1114.0921630859375,3539.5537109375,1494.5513485350095,693.1847084344366,1593.4467597017526,1119.3634123650652,3571.35548150422,1475.12403783169,680.8237223749414,1569.7590495071076,1099.3093618080452,3530.6639736061015,1493.4425716348285,693.1847084344366,1573.3786002618585,1103.7785751597316,3539.8745657695767,5291101,9740470,4553892,10995912,1744067
2021-09-23,1513.6893310546875,695.1236572265625,1596.79150390625,1141.31982421875,3546.060546875,1515.6175977184514,698.0321244116109,1599.0365247702798,1144.5742832633498,3554.996152052239,1486.6935977619926,685.5742136381535,1577.1356583055306,1120.9677550447884,3514.6713697139303,1486.6935977619926,689.3067228564657,1587.1239317490686,1121.8386580817216,3546.7479011194027,6832152,10412491,3826090,15748397,2003869
2021-09-24,1544.10791015625,700.89208984375,1616.3099365234375,1138.0194091796875,3547.939453125,1550.2782698277713,702.4917112024617,1638.4398937012106,1148.4475727647946,3614.9334476577287,1518.5101210390508,694.6873365262568,1605.8634852990708,1133.1148053202687,3533.00090907113,1522.366654679785,700.5527331873592,1610.9492914579016,1147.576669731021,3565.077441319506,10403351,11780868,8280446,15192163,2320754
2021-09-27,1566.813232421875,707.7269897460938,1577.1815185546875,1157.15673828125,3516.45849609375,1576.8402437530324,709.4235955434303,1621.0290019738773,1159.6549921065296,3577.908011168386,1550.3265741087594,700.2619124032302,1574.3865962212635,1134.627471947925,3485.2525682036826,1557.7503545323275,702.3948000973219,1620.79991364686,1139.9905033215525,3574.2421218126806,8207731,7712240,5045337,15373834,1673362
