Date,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS
2022-10-12,1375.0391845703125,853.9095458984375,1334.784423828125,1092.3189697265625,2872.344970703125
2022-10-13,1359.238525390625,839.4048461914062,1326.56298828125,1095.791015625,2874.70703125
2022-10-14,1403.5191650390625,855.7779541015625,1377.3402099609375,1090.2264404296875,2870.8623046875
2022-10-17,1410.883056640625,870.4793701171875,1392.0081787109375,1107.7247314453125,2889.99462890625
2022-10-18,1408.24951171875,881.9848022460938,1404.854248046875,1127.2694091796875,2920.596435546875
2022-10-19,1422.6846923828125,877.2645874023438,1387.8038330078125,1146.8831787109375,2899.374755859375
2022-10-20,1413.07763671875,873.8720092773438,1402.23828125,1149.96435546875,2932.298583984375
2022-10-21,1403.12890625,892.0643310546875,1401.8646240234375,1136.6278076171875,2913.816650390625
2022-10-24,1425.0255126953125,910.8958129882812,1418.073974609375,1140.421875,2936.385009765625
2022-10-25,1415.125732421875,909.6666870117188,1425.9686279296875,1122.80859375,2936.757080078125
2022-10-27,1418.5394287109375,909.0275268554688,1439.3328857421875,1127.2235107421875,2932.391357421875
2022-10-28,1422.7332763671875,892.7526245117188,1429.22705078125,1161.7142333984375,2937.82470703125
2022-10-31,1459.79638671875,893.5885620117188,1452.2724609375,1172.4981689453125,2965.593994140625
2022-11-01,1475.9384765625,893.4901733398438,1485.6595458984375,1163.4156494140625,3027.401611328125
2022-11-02,1476.8648681640625,889.6550903320312,1467.05322265625,1170.681640625,3010.68408203125
2022-11-03,1470.37890625,893.5393676757812,1445.75537109375,1175.050537109375,2978.224853515625
2022-11-04,1460.2353515625,890.2450561523438,1429.935546875,1192.341796875,2988.115234375
2022-11-07,1471.59814453125,902.2422485351562,1423.7491455078125,1198.7110595703125,3003.253662109375
2022-11-09,1471.1591796875,895.358642578125,1427.290771484375,1197.5155029296875,2986.86181640625
2022-11-10,1487.15478515625,895.5552978515625,1418.554443359375,1183.0294189453125,2977.20263671875
2022-11-11,1571.424560546875,891.4743041992188,1482.92041015625,1210.300048828125,3079.642578125
2022-11-14,1575.228271484375,880.0671997070312,1497.2764892578125,1204.4365234375,3097.799072265625
2022-11-15,1579.0809326171875,896.5386352539062,1505.493408203125,1199.0330810546875,3095.106689453125
2022-11-16,1592.63818359375,898.4070434570312,1513.804931640625,1192.157958984375,3116.23486328125
2022-11-17,1578.2518310546875,904.5039672851562,1499.2598876953125,1195.239013671875,3110.3369140625
2022-11-18,1574.106689453125,905.0447387695312,1504.9266357421875,1194.59521484375,3105.1826171875
2022-11-21,1557.9647216796875,906.077392578125,1481.1259765625,1173.0960693359375,3049.505126953125
2022-11-22,1555.6727294921875,908.339111328125,1497.0404052734375,1179.603271484375,3078.7138671875
2022-11-23,1559.7203369140625,912.0267944335938,1495.2459716796875,1175.9241943359375,3072.537841796875
2022-11-24,1585.0792236328125,923.2371215820312,1539.3056640625,1186.0645751953125,3139.267578125
2022-11-25,1577.7642822265625,914.8292846679688,1544.830810546875,1203.769775390625,3148.09033203125
2022-11-28,1560.793212890625,921.8113403320312,1533.260986328125,1245.1356201171875,3153.29150390625
2022-11-29,1558.452392578125,931.0057983398438,1538.5972900390625,1247.27392578125,3155.241943359375
2022-11-30,1568.791015625,937.0535278320312,1544.169677734375,1256.08056640625,3149.15869140625
2022-12-01,1579.568603515625,924.564697265625,1565.0897216796875,1252.3785400390625,3227.961669921875
2022-12-02,1567.474365234375,915.1243286132812,1546.955810546875,1251.849609375,3194.0625
2022-12-05,1573.1800537109375,918.074462890625,1548.7032470703125,1233.5926513671875,3181.7568359375
2022-12-06,1571.424560546875,907.3065795898438,1523.343994140625,1237.1566162109375,3144.09716796875
2022-12-07,1570.74169921875,906.81494140625,1516.35498046875,1218.899658203125,3139.685791015625
2022-12-08,1579.568603515625,916.4027099609375,1530.1915283203125,1218.32470703125,3111.776611328125
2022-12-09,1590.8338623046875,914.43603515625,1482.1649169921875,1199.86083984375,3058.095947265625
2022-12-12,1603.220703125,914.8292846679688,1461.291748046875,1201.7001953125,3052.244873046875
